day,hour,minute,second,frames,v1,v2,v3,std,minY,pixels
18,14,04,19.960,38,-1.85,-1.62,-1.33,9.75,074,4032
18,14,04,21.090,22,-5.71,-4.78,-3.35,4.18,070,4864
18,14,05,31.493,18,8.19,8.11,8.03,3.77,082,4803
18,14,06,57.024,18,-8.25,-7.93,-7.33,5.04,078,4118
18,14,08,12.496,23,-6.34,-6.64,-6.57,4.02,077,4324
18,14,08,47.697,13,-3.35,-3.29,-2.58,3.06,065,4529
18,14,08,47.958,29,-4.14,-3.55,-2.87,2.64,065,4659
18,14,09,21.028,16,8.21,9.12,9.62,7.21,077,4743
18,14,11,00.167,16,7.27,8.25,8.85,4.10,081,5317
18,14,11,01.430,17,-6.18,-7.40,-8.42,5.63,069,3109
18,14,11,26.697,22,6.00,6.82,7.26,3.88,081,4746
18,14,11,40.496,21,6.37,6.48,6.37,3.97,081,6124
18,14,12,36.428,22,5.36,6.02,6.21,2.69,083,5200
18,14,12,54.297,25,4.98,5.79,6.10,3.39,078,4863
18,14,13,06.827,19,6.58,6.75,6.79,5.32,074,3898
18,14,13,33.362,23,5.25,6.43,6.87,3.36,081,5125
18,14,14,08.233,23,-6.75,-6.69,-6.40,3.65,071,4311
18,14,16,33.830,16,7.50,8.83,9.72,5.60,077,4716
18,14,18,00.827,19,6.39,6.76,6.92,5.44,091,4235
18,14,19,23.380,28,2.98,2.22,1.44,6.77,077,7517
18,14,19,23.981,17,5.29,4.86,4.38,2.44,073,6180
18,14,19,36.037,30,4.31,4.49,4.53,3.22,070,4426
18,14,19,43.695,14,5.04,7.16,8.48,7.05,073,6123
18,14,19,44.577,13,-4.04,-3.90,-3.62,3.02,064,3397
18,14,19,46.702,28,-5.67,-5.48,-5.07,2.04,066,4263
18,14,21,37.969,20,-6.25,-6.95,-7.22,3.99,069,4267
18,14,22,13.495,26,5.02,5.70,5.97,3.59,077,4634
18,14,22,43.966,25,4.80,5.45,5.78,2.81,080,6125
18,14,23,51.965,26,4.75,5.66,6.01,3.03,082,5200
18,14,24,52.502,22,-6.41,-6.67,-6.62,4.35,069,4133
18,14,25,16.629,22,6.02,6.64,6.96,3.23,083,4857
18,14,25,23.898,24,-6.00,-5.88,-5.52,3.42,069,3955
18,14,25,55.369,33,4.28,4.41,4.32,2.85,079,7251
18,14,27,26.431,19,6.87,6.48,5.77,3.95,084,4222
18,14,27,42.764,15,1.16,1.17,1.32,1.12,062,1268
18,14,29,44.702,20,-6.83,-7.23,-7.21,3.28,068,3858
18,14,29,49.435,23,5.48,6.12,6.39,3.26,072,4281
18,14,32,47.697,17,7.73,8.17,8.20,7.18,070,4026
18,14,33,22.364,28,-4.64,-5.10,-5.42,3.72,066,4189
18,14,33,36.898,89,1.24,1.31,1.37,1.03,075,2246
18,14,33,45.766,24,5.77,6.20,6.42,4.03,069,4720
18,14,36,02.572,23,5.78,6.96,7.67,3.77,070,4753
18,14,36,21.234,22,-5.81,-6.18,-6.29,4.14,066,3763
18,14,37,20.969,22,-6.08,-6.39,-6.48,4.22,067,4064
18,14,37,50.035,19,6.89,7.60,8.05,4.94,079,4589
18,14,38,58.972,22,5.86,6.39,6.61,3.96,081,4365
18,14,39,08.238,41,1.87,1.67,1.47,8.37,076,3795
18,14,39,08.703,9,-0.78,-2.27,-3.78,10.99,086,3503
18,14,39,12.707,27,-0.91,-1.12,-1.31,0.94,099,7634
18,14,39,21.170,28,-0.98,-1.40,-1.76,0.92,099,6642
18,14,39,41.976,40,2.29,1.74,1.22,1.16,099,3089
18,14,39,55.371,96,-1.33,-1.46,-1.59,1.03,099,2941
18,14,40,04.838,24,-6.81,-6.36,-6.12,5.12,067,3995
18,14,42,02.122,61,2.21,1.82,1.42,1.24,074,5563
18,14,45,03.436,20,-5.95,-6.91,-7.29,3.58,069,4150
18,14,45,05.837,18,7.44,7.16,7.08,4.25,074,4134
18,14,45,55.038,17,-6.78,-7.94,-8.68,3.00,069,4258
18,14,47,38.637,22,-6.06,-6.32,-6.58,3.88,069,3818
18,14,49,11.571,22,6.10,6.49,6.63,3.47,076,4532
18,14,49,44.639,18,6.58,6.38,6.14,6.10,076,4449
18,14,52,58.707,42,-3.84,-3.58,-3.27,2.39,066,4351
18,14,53,03.637,26,-4.75,-5.13,-5.22,3.78,069,3630
18,14,53,37.702,26,-5.48,-5.76,-5.86,3.80,070,4170
18,14,56,16.970,24,-5.81,-5.74,-5.55,3.77,070,3691
18,14,58,40.507,21,-4.82,-3.58,-2.69,5.79,069,8476
18,14,58,41.171,16,-5.18,-3.80,-2.39,11.50,069,6531
18,14,58,52.065,26,-5.13,-5.51,-5.71,2.78,068,4728
18,14,59,50.973,19,-7.68,-7.80,-7.92,4.21,074,4288
18,15,01,01.106,35,3.30,3.81,4.13,1.67,074,5117
18,15,01,11.572,18,7.50,7.38,7.06,4.44,079,4492
18,15,01,30.908,26,-5.15,-5.58,-5.64,3.46,068,4567
18,15,02,41.439,22,-6.19,-6.68,-7.14,4.90,074,4698
18,15,04,29.508,45,-3.70,-3.50,-3.08,2.28,067,5936
18,15,07,38.773,18,7.31,7.25,7.22,3.97,075,4831
18,15,11,56.444,17,6.07,7.21,7.83,2.46,075,4803
18,15,12,06.254,33,-4.90,-4.68,-4.24,3.66,068,4652
18,15,13,16.975,41,-2.97,-3.31,-3.49,4.68,066,5845
18,15,13,18.545,7,-3.86,-2.43,-1.43,6.50,065,2637
18,15,13,46.976,35,-2.77,-2.32,-1.86,2.99,068,8935
18,15,13,48.211,24,-2.77,-2.55,-2.25,1.78,068,7859
18,15,14,04.376,23,5.07,5.99,6.43,3.64,074,4568
18,15,15,09.376,34,-4.47,-4.45,-4.28,3.18,068,4550
18,15,16,40.376,28,4.31,4.81,5.07,3.08,073,4946
18,15,16,43.715,22,4.46,4.49,4.50,5.61,074,4305
18,15,17,01.849,18,6.44,6.54,6.42,9.75,079,4399
18,15,17,42.070,24,-6.28,-6.11,-5.94,4.82,069,4000
18,15,19,14.376,18,6.92,6.99,6.92,8.75,072,4272
18,15,24,13.052,20,5.82,7.04,7.59,3.69,073,4248
18,15,24,26.581,19,-6.95,-7.10,-7.52,4.80,070,4255
18,15,25,29.453,22,-5.47,-6.00,-6.34,4.15,069,3780
18,15,26,08.719,20,5.93,6.96,7.49,4.67,077,5125
18,15,26,30.519,27,1.54,1.26,0.93,1.04,099,6292
18,15,26,37.519,21,5.92,2.97,0.39,11.76,075,2990
18,15,26,43.116,36,-2.82,-3.26,-3.74,2.58,069,4358
18,15,28,23.581,27,5.06,5.20,5.36,2.58,069,4414
18,15,28,36.919,21,-6.69,-6.51,-6.76,3.56,069,3908
18,15,29,59.653,23,-5.55,-6.30,-6.77,4.66,069,4394
18,15,31,39.121,20,6.47,7.29,7.84,5.59,070,4964
18,15,32,05.584,24,-6.31,-6.24,-6.00,3.21,069,4466
18,15,33,12.783,20,5.78,6.00,6.03,4.45,074,4283
18,15,34,49.852,18,7.42,7.30,7.28,3.72,080,4466
18,15,35,33.181,38,2.31,2.06,1.75,2.61,075,4219
18,15,35,36.256,17,-0.92,-1.21,-1.35,0.90,099,7387
18,15,35,40.596,7,-2.79,-5.67,-7.86,6.82,099,5408
18,15,35,51.985,8,10.12,3.88,0.75,7.89,099,5881
18,15,35,58.257,13,1.96,1.77,1.38,1.19,099,6753
18,15,36,01.191,30,-0.94,-1.29,-1.68,1.06,099,6443
18,15,37,02.453,21,6.49,6.40,6.35,4.44,076,4637
18,15,37,23.452,20,5.58,5.76,5.68,4.79,075,4520
18,15,38,25.585,22,5.47,5.77,6.01,4.95,073,5073
18,15,40,42.080,19,7.45,6.94,6.82,6.31,075,4418
18,15,40,59.123,21,6.63,6.73,6.88,5.12,075,4749
18,15,41,54.655,20,5.97,6.84,7.47,4.34,072,5441
18,15,42,03.717,23,5.35,6.15,6.65,4.01,072,5208
18,15,42,59.587,28,-5.20,-4.73,-4.11,4.25,068,4085
18,15,46,15.456,16,6.11,5.61,4.96,7.01,072,8717
18,15,46,16.188,9,3.78,4.92,7.33,4.06,072,5798
18,15,47,58.455,24,-5.77,-5.92,-6.17,4.05,070,3784
18,15,48,44.388,19,-6.82,-7.27,-7.67,5.21,071,3978
18,15,48,57.653,25,-5.99,-5.97,-5.72,3.29,071,4368
18,15,49,03.128,9,11.33,7.34,2.78,8.87,071,3916
18,15,49,03.529,14,3.96,5.59,6.59,4.27,072,4859
18,15,52,20.868,68,1.49,1.63,1.73,0.88,074,1981
18,15,53,20.526,24,-6.20,-6.21,-6.12,5.05,070,4270
18,15,53,27.388,22,-6.84,-6.84,-6.63,5.94,070,3642
18,15,53,49.720,9,-6.44,-4.31,-1.56,5.36,069,4916
18,15,53,49.990,24,-4.78,-4.60,-4.20,3.99,069,6772
18,15,54,15.325,23,-6.20,-6.68,-6.71,2.51,068,4354
18,15,54,40.596,22,-5.82,-6.37,-6.52,2.78,068,3461
18,15,55,27.993,27,-6.21,-5.72,-4.98,3.78,068,4574
18,15,55,32.731,10,-5.90,-4.20,-2.40,4.14,068,4790
18,15,55,33.196,27,-4.99,-3.94,-2.88,1.92,068,5006
18,15,55,41.790,25,-6.04,-6.21,-5.97,2.85,068,4367
18,15,56,46.723,28,1.27,1.12,0.99,0.83,099,6005
18,15,57,03.861,36,-3.17,-3.36,-3.67,3.69,070,4287
18,15,58,05.389,21,6.14,5.68,5.37,8.75,076,4683
18,15,59,16.730,23,-5.55,-5.92,-6.07,3.71,070,3351
18,15,59,43.924,21,-6.90,-6.85,-6.65,3.95,070,4332
18,16,00,43.525,20,6.20,6.76,7.16,4.07,070,4756
18,16,01,46.527,18,7.08,6.47,6.03,5.76,073,4321
18,16,01,48.662,19,6.55,7.03,7.48,5.73,072,4696
18,16,04,02.129,22,5.84,6.26,6.67,3.31,074,5429
18,16,06,13.728,22,-6.35,-6.76,-6.95,2.81,071,4179
18,16,06,19.921,23,-6.30,-6.61,-6.57,3.29,071,4339
18,16,07,09.927,27,5.77,5.37,4.98,2.80,074,5606
18,16,08,43.869,30,2.17,2.54,2.82,2.83,072,4147
18,16,08,45.262,12,2.94,1.69,0.44,4.11,085,2609
18,16,08,48.901,11,-0.91,-1.16,-1.20,1.26,099,5565
18,16,09,00.078,34,-0.87,-1.23,-1.59,0.99,099,7032
18,16,11,15.729,26,4.23,3.60,2.95,2.78,072,9473
18,16,11,16.197,15,4.72,4.74,5.32,4.25,071,7355
18,16,11,52.932,58,2.24,1.84,1.45,0.89,099,3384
18,16,12,45.328,14,-2.14,-1.51,-1.07,3.53,083,3244
18,16,12,45.728,80,-1.31,-1.26,-1.16,0.80,099,4686
18,16,14,11.081,18,7.25,6.84,6.39,3.13,072,4127
18,16,15,03.728,8,0.94,1.31,1.50,16.70,062,1940
18,16,15,25.067,18,7.28,6.69,6.00,3.87,072,4242
18,16,17,57.266,40,3.50,3.73,3.83,2.22,069,4957
18,16,18,36.472,22,-6.21,-6.64,-6.94,3.72,068,4405
18,16,21,18.732,19,5.95,7.47,8.61,3.09,072,5177
18,16,21,29.333,19,5.82,6.49,6.89,3.57,074,5183
18,16,22,21.011,16,6.11,7.67,8.48,4.28,073,4423
18,16,22,30.597,24,-5.73,-5.76,-5.61,3.49,068,3813
18,16,24,31.734,21,5.94,5.97,5.90,2.61,074,5315
18,16,25,27.093,19,-7.68,-8.12,-8.23,3.44,068,4692
18,16,25,39.889,31,3.74,4.29,4.67,2.74,072,4954
18,16,26,07.134,17,7.24,7.76,7.89,2.55,073,4529
18,16,28,29.333,18,-7.33,-7.74,-8.08,2.60,069,4387
18,16,28,37.400,23,4.58,6.21,7.10,4.66,073,6020
18,16,28,51.605,15,7.24,7.46,7.80,3.85,069,2430
18,16,29,35.466,27,4.49,5.03,5.35,5.13,070,4612
18,16,29,55.601,10,7.00,5.44,3.20,7.45,069,4319
18,16,29,56.031,13,6.58,6.63,6.69,2.74,074,4823
18,16,30,53.475,23,-5.63,-5.97,-6.01,2.08,067,3474
18,16,32,34.802,20,5.22,6.70,7.77,4.42,070,5029
18,16,33,03.668,19,5.76,6.40,7.16,6.16,071,5184
18,16,35,00.466,16,-3.04,-3.11,-2.90,2.45,066,5360
18,16,35,01.336,45,-1.97,-1.45,-0.93,1.03,066,6182
18,16,35,05.270,20,-1.57,-1.26,-0.94,1.92,063,2847
18,16,35,07.338,20,4.97,6.05,6.49,4.85,076,5448
18,16,35,24.025,17,6.56,7.55,8.08,5.72,073,5044
18,16,37,25.741,16,5.74,6.91,7.54,6.60,080,5046
18,16,37,46.203,15,7.04,7.47,7.56,4.81,073,4391
18,16,38,05.401,30,-5.12,-4.96,-4.53,2.66,067,4151
18,16,39,27.534,21,5.90,6.52,7.12,2.55,073,5214
18,16,39,30.882,21,5.84,5.98,6.06,3.48,073,4801
18,16,39,50.470,18,6.67,7.20,7.47,3.12,073,4719
18,16,40,35.800,17,6.35,7.51,8.26,4.71,071,4436
18,16,40,58.734,25,5.03,5.85,6.32,2.83,071,5506
18,16,41,06.941,19,5.92,6.73,7.08,2.77,073,4865
18,16,41,58.274,28,-5.48,-5.39,-5.07,2.92,069,4217
18,16,43,02.600,26,4.75,5.59,5.90,2.61,073,6548
18,16,43,05.273,29,-4.78,-5.59,-5.90,2.62,066,5272
18,16,43,07.406,21,6.69,6.73,6.65,3.02,076,5953
18,16,44,55.007,23,-5.72,-6.64,-7.00,2.53,067,4923
18,16,45,02.204,16,6.07,6.62,6.76,3.28,072,4237
18,16,46,10.679,25,4.82,5.29,5.42,2.20,072,4840
18,16,46,53.273,18,-1.28,-1.43,-1.47,1.37,070,1745
18,16,46,54.475,8,-2.44,-1.62,-1.22,2.49,069,1609
18,16,46,54.990,8,-2.62,-1.75,-1.31,2.19,068,1563
18,16,46,55.579,8,-3.19,-1.75,-1.03,2.61,067,1408
18,16,46,56.134,9,-2.44,-1.61,-0.56,1.71,067,1372
18,16,47,10.209,24,1.22,1.22,1.22,0.87,069,1534
18,16,47,11.470,25,2.08,2.10,2.07,2.22,074,2269
18,16,47,12.549,20,1.32,1.50,1.73,1.39,072,1752
18,16,47,44.883,37,-1.46,-1.45,-1.44,1.14,072,1812
18,16,47,45.255,22,-1.25,-1.36,-1.42,1.35,070,1738
18,16,47,46.719,8,-1.88,-1.12,-0.75,1.36,068,1533
18,16,49,16.282,22,-6.53,-6.50,-6.20,3.50,068,4370
18,16,49,53.883,23,5.22,6.59,7.33,3.24,072,5801
18,16,50,41.005,21,1.90,2.31,2.59,1.76,099,10231
18,16,50,57.007,38,-2.73,-3.20,-3.49,1.57,070,4387
18,16,51,31.415,20,5.67,6.98,7.56,1.95,074,5815
18,16,53,53.282,29,-5.30,-5.20,-4.85,2.02,067,3721
18,16,54,27.012,18,-7.28,-7.14,-7.06,4.30,068,3666
18,16,56,01.406,22,-6.27,-6.31,-6.05,2.55,067,3507
18,16,57,37.941,22,-6.33,-6.44,-6.28,2.27,067,3547
18,16,58,00.341,26,4.82,5.93,6.50,3.06,072,5907
18,16,58,25.809,18,6.44,6.81,6.86,2.75,073,5064
18,17,00,12.042,17,6.39,7.35,7.71,3.40,075,4684
18,17,00,21.478,24,-6.23,-6.05,-5.70,2.90,068,4413
18,17,03,17.074,19,-7.76,-7.87,-7.70,3.15,069,4344
18,17,04,05.144,21,6.73,7.09,7.10,2.51,071,5870
18,17,05,42.746,20,5.43,7.00,7.91,3.68,071,6043
18,17,07,56.746,16,6.23,6.88,7.12,3.26,074,4879
18,17,12,08.543,38,-1.34,-1.37,-1.37,1.19,069,1604
18,17,12,09.412,19,-1.26,-1.27,-1.28,1.45,067,1588
18,17,13,30.475,19,5.58,6.76,7.46,3.54,074,5157
18,17,14,51.746,20,-5.68,-6.63,-6.99,3.11,066,3328
18,17,15,18.027,17,6.71,8.10,8.78,2.93,073,5052
18,17,16,55.480,18,6.22,6.95,7.36,3.94,072,4878
18,17,21,02.346,17,6.14,7.65,8.44,3.62,073,5114
18,17,23,18.613,25,-5.64,-6.32,-6.51,3.63,068,5497
18,17,25,35.012,19,5.87,7.15,8.02,4.04,073,5626
18,17,26,12.616,25,4.91,5.63,6.11,2.48,070,5343
18,17,26,56.951,21,-7.37,-6.81,-6.14,3.44,068,3928
18,17,27,11.548,36,-4.67,-4.27,-3.72,1.93,067,4333
18,17,27,54.083,18,6.83,6.67,6.11,3.22,073,4908
18,17,29,45.351,9,-4.89,-3.41,-1.67,4.04,069,5486
18,17,29,45.554,20,-5.80,-5.25,-4.52,2.20,068,5293
18,17,30,04.221,13,-4.21,-3.92,-3.21,3.34,068,5988
18,17,30,04.682,30,-4.18,-3.35,-2.64,1.85,067,7089
18,17,31,04.152,29,4.76,5.02,4.93,2.89,072,5345
18,17,31,40.755,21,6.80,6.89,6.49,4.35,073,7212
18,17,32,18.213,19,-7.03,-7.39,-7.48,3.07,068,3942
18,17,34,25.014,19,-7.87,-7.68,-7.20,4.23,068,3564
18,17,34,35.479,18,7.14,7.57,7.75,2.52,074,5158
18,17,35,02.683,25,-6.30,-6.37,-6.18,2.90,068,4452
18,17,36,23.014,16,6.41,7.53,8.07,5.25,073,5016
18,17,36,57.816,18,7.56,7.53,7.39,2.79,073,5430
18,17,38,02.957,15,7.88,8.30,8.44,3.20,073,4402
18,17,42,28.483,98,-1.16,-1.11,-1.02,0.76,074,2194
18,17,43,27.685,24,-6.45,-6.09,-5.58,2.59,068,4096
18,17,43,54.284,22,5.18,6.21,6.78,3.53,072,4874
18,17,44,01.752,23,5.07,6.22,6.86,3.22,074,5748
18,17,44,17.889,23,-6.00,-6.39,-6.33,2.57,068,4332
18,17,44,43.757,19,5.87,7.31,8.33,3.41,074,5063
18,17,44,51.420,22,-6.41,-6.58,-6.47,2.78,068,3916
18,17,46,28.757,13,-5.31,-5.52,-5.48,1.61,064,1817
18,17,47,42.219,25,-6.30,-6.50,-6.30,2.65,068,4842
18,17,47,45.084,23,-6.28,-6.88,-7.00,3.42,068,4955
18,17,49,00.558,21,-6.41,-6.62,-6.63,4.20,067,4267
18,17,49,07.358,21,6.41,6.71,6.84,2.35,073,4829
18,17,51,53.358,22,5.67,6.57,6.92,2.71,073,5903
18,17,53,59.895,24,5.09,5.87,6.39,3.72,073,5116
18,17,54,02.093,22,6.49,7.02,7.28,2.71,074,5256
18,17,54,26.897,19,6.55,7.56,8.01,2.35,074,5219
18,17,54,29.288,23,4.88,5.90,6.55,3.09,073,5677
18,17,54,36.491,21,6.18,6.48,6.59,5.68,074,5309
18,17,55,23.822,16,7.20,8.25,8.76,4.49,073,4759
18,17,55,55.771,27,-5.75,-5.52,-5.00,2.71,067,4414
18,17,56,00.897,24,-6.45,-6.23,-5.91,3.67,068,4395
18,17,57,21.820,20,5.67,7.17,7.84,2.69,073,5485
18,17,57,44.489,27,-5.62,-5.49,-5.15,2.50,068,4225
18,17,59,04.967,29,-5.13,-5.51,-5.45,2.83,068,5524
18,17,59,29.223,19,6.74,7.63,8.15,3.39,070,4316
18,18,00,19.826,26,-5.55,-6.01,-6.00,3.01,068,5168
18,18,00,44.164,30,-5.06,-4.89,-4.52,3.38,067,4061
18,18,00,49.760,18,6.75,7.56,8.06,4.06,073,5135
18,18,01,54.163,23,-5.94,-6.52,-6.69,3.38,068,4433
18,18,01,58.226,17,5.72,6.98,7.55,2.93,073,4322
18,18,02,37.222,18,7.39,7.75,7.83,3.05,072,4918
18,18,03,05.689,33,4.31,4.27,4.06,2.21,074,5039
18,18,04,40.489,22,-6.84,-6.80,-6.56,3.50,069,4517
18,18,04,47.829,19,6.13,7.22,7.88,3.65,073,4572
18,18,06,52.691,23,5.07,5.88,6.18,2.21,074,4948
18,18,07,59.492,16,5.96,6.86,6.98,3.42,072,4674
18,18,08,51.488,17,6.74,7.48,7.68,3.52,075,4863
18,18,13,18.902,21,6.33,6.70,6.82,3.96,072,4973
18,18,16,52.426,22,-6.06,-6.14,-5.90,2.79,068,3791
18,18,17,04.370,34,3.71,3.55,3.24,2.58,073,7535
18,18,17,56.370,21,-5.51,-5.69,-5.67,3.57,068,3304
18,18,19,30.630,22,-6.56,-7.22,-7.41,4.41,068,5002
18,18,20,20.294,23,4.92,6.06,6.56,2.90,073,5544
18,18,20,43.696,25,-5.64,-5.99,-5.97,2.79,067,4574
18,18,21,05.372,17,6.42,8.31,9.25,2.51,075,5785
18,18,23,04.898,24,-6.38,-6.53,-6.22,3.44,068,5376
18,18,24,43.167,19,6.16,7.66,8.72,4.18,072,5038
18,18,24,58.371,36,-4.58,-4.16,-3.64,1.62,066,3430
18,18,26,06.432,20,6.10,7.19,7.52,2.91,073,4913
18,18,26,18.372,25,-5.89,-6.06,-5.90,2.73,068,4352
18,18,27,20.493,14,-5.57,-5.45,-4.89,4.42,068,6715
18,18,27,20.803,9,-6.78,-5.13,-2.44,8.69,067,7024
18,18,27,21.434,10,-4.90,-4.88,-4.77,5.95,063,3763
18,18,32,41.563,24,5.42,4.91,3.50,23.22,067,5605
18,18,32,44.506,14,0.70,1.69,2.23,1.86,072,1823
18,18,32,44.931,16,1.46,1.62,1.64,1.45,072,1945
18,18,34,22.042,21,6.92,6.35,6.55,6.95,069,4151
18,18,35,32.831,20,5.33,7.08,7.87,4.38,069,5307
18,18,36,12.567,21,5.55,6.32,6.98,4.10,072,4850
18,18,38,03.564,25,5.05,5.99,6.62,3.87,078,6333
18,18,38,05.578,21,4.61,5.29,5.96,7.01,072,4542
18,18,40,28.833,27,3.89,4.22,4.70,4.57,073,5853
18,18,42,32.441,23,4.88,6.22,7.09,4.72,070,4580
18,18,43,13.908,18,7.31,8.12,8.42,2.85,067,4760
18,18,45,48.435,82,1.39,1.49,1.57,0.67,073,2007
18,18,48,11.193,24,5.53,6.33,6.84,2.90,073,5012
18,18,49,14.637,17,-5.89,-4.85,-3.46,4.36,060,2534
18,18,51,05.240,21,5.84,7.05,7.94,3.69,070,4496
18,18,51,35.967,8,-3.19,-2.06,-1.50,3.83,064,3222
18,18,51,36.234,24,-5.52,-4.36,-3.08,2.07,064,3476
18,18,55,58.247,8,12.75,4.56,0.47,13.05,065,2958
18,18,55,59.043,13,-6.52,-6.05,-5.33,1.83,061,2466
18,18,57,27.703,22,5.84,6.67,6.96,4.45,069,4294
18,19,01,40.638,9,-11.44,-6.57,-1.78,9.18,065,3386
18,19,03,28.722,23,4.96,6.56,7.53,3.34,071,4703
18,19,03,31.183,16,-3.38,-2.95,-2.41,6.43,076,4621
18,19,03,31.300,13,-9.06,-7.25,-5.53,4.29,061,3785
18,19,04,31.712,12,-8.38,-7.31,-6.19,2.22,059,4450
18,19,04,39.243,18,6.56,8.04,8.86,3.87,070,4235
18,19,05,15.913,13,2.25,3.90,4.83,4.93,084,6386
18,19,06,07.382,9,11.11,7.70,2.44,10.68,068,3078
18,19,06,50.309,8,-3.19,-1.62,-0.84,26.49,063,4077
18,19,07,20.998,12,10.25,9.06,7.75,3.29,072,4348
18,19,08,03.179,16,7.95,7.92,7.22,7.91,074,5079
18,19,11,21.583,18,-7.75,-7.64,-6.64,12.90,064,3440
18,19,11,22.325,7,-2.57,-4.02,-4.93,3.79,055,2057
18,19,13,27.175,19,8.03,7.75,6.44,8.84,068,3728
18,19,13,58.307,15,1.92,2.01,1.96,2.09,060,3018
18,19,13,59.851,24,2.75,2.20,1.77,4.71,080,4766
18,19,14,05.507,7,-14.79,-19.12,-14.43,23.49,099,4105
18,19,14,15.977,16,6.19,3.11,0.88,16.58,099,4153
18,19,14,19.015,13,-2.31,-3.31,-3.24,10.05,099,5338
18,19,14,21.613,17,-1.87,-3.25,-4.29,2.55,099,3811
18,19,14,27.997,19,7.37,6.46,5.68,6.43,068,3971
18,19,15,11.707,23,6.60,5.75,4.48,5.28,079,6382
18,19,22,21.180,24,6.20,5.61,4.80,5.67,074,4159
18,19,25,14.649,16,4.35,5.27,5.88,3.32,076,5817
18,19,29,23.311,68,-1.12,-1.20,-1.24,0.91,071,2946
18,19,29,25.980,11,-1.09,-1.17,-1.20,0.40,056,1598
18,19,32,39.449,18,-6.50,-5.73,-4.53,2.46,064,4527
18,19,32,57.582,19,-6.32,-6.84,-6.76,4.34,063,3832
18,19,34,44.979,13,6.87,5.98,5.75,13.26,068,4441
18,19,35,06.713,14,3.64,6.06,7.29,7.12,067,4162
18,19,36,13.711,23,-4.01,-4.54,-4.29,6.56,064,3898
18,19,40,19.313,23,5.44,6.09,6.22,2.91,068,3911
18,19,46,28.515,23,-3.63,-5.25,-6.01,4.69,064,4110
18,19,46,40.654,8,-3.38,-4.50,-5.06,9.75,065,3800
18,19,46,41.253,18,-5.31,-4.78,-4.17,1.29,057,2676
18,19,48,52.990,12,8.75,7.00,5.44,6.52,070,4107
18,19,50,28.916,19,7.53,7.88,7.36,7.71,068,3789
18,19,52,20.991,19,6.58,7.03,7.05,6.64,069,3718
18,19,55,05.186,8,-3.94,-3.69,-3.56,17.00,067,4239
18,19,55,05.783,11,-5.64,-5.90,-5.84,1.74,059,2693
18,19,56,48.118,8,-9.19,-4.94,-2.81,47.42,067,4333
18,19,56,49.118,14,2.20,4.41,5.70,6.36,075,4718
18,19,58,30.261,13,4.67,6.72,8.30,5.08,067,3918
18,19,59,26.453,19,8.74,7.33,5.41,9.12,065,3419
18,20,03,19.117,19,4.29,4.29,4.07,3.09,072,4194
18,20,05,14.257,9,-3.11,-2.17,-0.44,4.39,064,4314
18,20,05,14.855,31,-3.12,-2.35,-1.65,3.31,085,5118
18,20,05,23.323,14,6.48,7.18,7.23,18.28,070,3931
18,20,05,49.384,22,6.92,6.20,5.36,4.25,072,3732
18,20,06,06.256,16,7.05,7.98,8.22,9.07,072,4047
18,20,08,55.117,17,-4.48,-4.55,-4.38,8.64,088,6593
18,20,08,55.738,10,-5.60,-4.88,-4.15,3.42,067,4529
18,20,08,59.719,28,-5.42,-5.24,-4.81,4.45,062,4556
18,20,12,50.058,19,-5.82,-5.14,-4.14,3.09,063,3904
18,20,13,24.321,25,-5.16,-5.32,-5.04,4.67,081,5331
18,20,13,29.522,15,4.24,5.08,5.84,6.20,073,5740
18,20,14,06.923,8,-0.94,-2.44,-3.19,11.08,068,4114
18,20,14,07.859,8,4.88,6.69,7.59,4.77,071,4679
18,20,20,07.121,22,4.97,4.12,3.45,6.94,075,4408
18,20,20,07.409,9,2.56,3.42,4.78,3.10,072,4326
18,20,21,51.588,8,-11.62,-4.81,-1.41,27.09,067,4624
18,20,21,52.523,10,6.90,5.08,3.25,8.92,071,4739
18,20,22,12.922,12,9.69,8.19,6.50,3.77,068,3880
18,20,26,37.792,22,4.93,5.60,6.14,5.22,070,5072
18,20,27,02.732,27,-4.36,-3.68,-2.84,1.57,064,4025
18,20,27,32.788,24,-5.06,-4.79,-4.12,2.16,064,4435
18,20,27,58.922,12,5.75,4.28,2.31,10.96,069,4640
18,20,27,59.787,14,4.29,5.37,5.89,6.66,075,5949
18,20,30,33.389,16,4.99,4.38,4.36,6.51,080,5940
18,20,37,14.790,30,-4.38,-4.41,-4.12,3.82,062,3534
18,20,37,45.527,8,5.44,6.75,7.41,16.20,065,2599
18,20,37,46.590,28,-3.10,-4.15,-4.88,4.29,084,5260
18,20,39,34.524,14,4.07,5.76,6.79,3.29,083,6709
18,20,40,08.990,8,-17.06,-13.94,-12.38,32.99,065,4191
18,20,40,09.992,10,5.10,3.48,1.85,7.89,071,4621
18,20,40,10.085,8,4.31,4.88,5.16,3.64,067,3503
18,20,44,01.267,20,5.73,5.61,5.86,6.00,067,3323
18,21,07,12.668,14,1.55,1.63,1.70,6.35,062,1912
18,21,15,05.198,24,-3.95,-4.86,-5.27,3.06,076,4799
18,21,16,56.999,8,-5.44,-2.94,-1.69,7.41,064,3811
18,21,16,57.202,22,-5.36,-4.48,-3.66,3.15,064,3953
18,21,25,36.400,10,-6.40,-6.00,-1.40,26.41,067,4556
